Event Region,Gene Symbol,Target Exon,Event Type,N,T,Exon Type,Reference Transcript,ΔPSI (%),T-test p-value,FDR (BH),N Values,T Values,Database ID,Grouped Event Type
12:56116781-56117211,RPL41,12:56116931-56117188,IR,2,2,-,ENST00000552314,45.3,0.00525612,0.00525612,15.6565656565657|12.1052631578947,61.4740368509213|56.8807339449541,12_56116931_56117188_R_ENST00000552314_1,IR
11:10804364-10804418,EIF4G2,11:10805016-10804296,IR,2,2,-,ENST00000525972,45.29,0.0017733,0.0017733,2.66666666666667|5.17241379310345,50.5882352941176|47.8260869565217,11_10805016_10804296_R_ENST00000525972_1,IR
11:10804364-10804418,EIF4G2,11:10805016-10804291,IR,2,2,-,ENST00000525972,45.29,0.0017733,0.0017733,2.66666666666667|5.17241379310345,50.5882352941176|47.8260869565217,11_10805016_10804291_R_ENST00000525972_1,IR
22:39315552-39315555,RPL3,22:39317069-39315361,IR,2,2,NMD,ENST00000420536,45.19,0.00229765,0.00229765,17.8571428571429|14.8936170212766,60|63.1284916201117,22_39317069_39315361_R_ENST00000420536_1,IR
3:49027711-49027916,IMPDH2,3:49028533-49027869,IR,2,2,-,ENST00000485500,44.73,0.00374375,0.00374375,52.3809523809524|48.4848484848485,96.7479674796748|93.5714285714286,3_49028533_49027869_R_ENST00000485500_1,IR
11:10806503-10806885,EIF4G2,11:10808631-10806819,IR,2,2,-,ENST00000533485,44.5,0.00198598,0.00198598,3.44827586206897|5.17241379310345,49.2957746478873|48.3333333333333,11_10808631_10806819_R_ENST00000533485_1,IR
2:96274336-96275155,SNRNP200,2:96275350-96275016,IR,2,2,-,ENST00000323853,44.32,0.00185603,0.00185603,0|0,44.4444444444444|44.1860465116279,2_96275350_96275016_R_ENST00000323853_1,IR
3:49027711-49027916,IMPDH2,3:49028533-49027709,IR,2,2,-,ENST00000485500,44.31,0.00384085,0.00384085,52.3809523809524|48.4848484848485,96.6942148760331|92.8,3_49028533_49027709_R_ENST00000485500_1,IR
11:17074389-17074466,RPS13,11:17075624-17074388,IR,2,2,-,ENST00000228140,44.24,0.00346649,0.00346649,11.5384615384615|13.0434782608696,55.2380952380952|57.8313253012048,11_17075624_17074388_R_ENST00000228140_1,IR
22:20115938-20116430,RANBP1,22:20117223-20116037,IR (overlapping region),2,2,-,ENST00000430524,44.01,0.00353367,0.00353367,11.3636363636364|7.69230769230769,52.0833333333333|55,22_20117223_20116037_R_ENST00000430524_1,IR
3:184300445-184301536,PSMD2,3:184300445-184300609,A5SS,2,2,-,Ex.ENST00000310118,44.0,0.00866974,0.00866974,0|0,44.5945945945946|43.3962264150943,3_184300445_184301536_S_Ex.ENST00000310118_1,A5SS
17:44320938-44321558,SLC25A39,17:44321232-44320621,IR,2,2,-,ENST00000585695,43.96,0.00607578,0.00607578,24.7422680412371|28.9473684210526,68.3098591549296|73.2919254658385,17_44321232_44320621_R_ENST00000585695_1,IR
14:20455219-20455703,APEX1,14:20455395-20455577,IR,2,2,-,ENST00000556296,43.76,0.00493559,0.00493559,34.2857142857143|29.8701298701299,77.9816513761468|73.6842105263158,14_20455395_20455577_R_ENST00000556296_1,IR
3:185917155-185917725,TRA2B,3:185918439-185916743,IR,2,2,-,ENST00000259043,43.7,0.00417665,0.00417665,0.869565217391304|4.90196078431373,48.5714285714286|44.5945945945946,3_185918439_185916743_R_ENST00000259043_1,IR
11:66340774-66341333,BRMS1,11:66341624-66341205,IR,2,2,-,ENST00000534617,43.61,0.00198323,0.00198323,0|0,43.75|43.4782608695652,11_66341624_66341205_R_ENST00000534617_1,IR
12:53503027-53503472,TARBP2,12:53503213-53503458,IR,2,2,-,ENST00000547388,43.54,0.00585271,0.00585271,41.1764705882353|36.3636363636364,80|84.6153846153846,12_53503213_53503458_R_ENST00000547388_1,IR
20:35280698-35280829,EIF6,20:35284262-35280073,IR,2,2,-,ENST00000456600,43.52,0.00853197,0.00853197,8.69565217391304|10.3448275862069,52.8571428571429|53.2258064516129,20_35284262_35280073_R_ENST00000456600_1,IR
3:185917155-185917725,TRA2B,3:185918439-185916748,IR,2,2,-,ENST00000259043,43.45,0.00408727,0.00408727,0.869565217391304|4.90196078431373,48.0769230769231|44.5945945945946,3_185918439_185916748_R_ENST00000259043_1,IR
17:81846510-81846629,P4HB,17:81846630-81845870,IR,2,2,-,ENST00000472244,43.44,0.00225306,0.00225306,6.66666666666667|9.09090909090909,52.1367521367521|50.5050505050505,17_81846630_81845870_R_ENST00000472244_1,IR
1:154172067-154172104,TPM3,1:154172092-154170648,IR,2,2,-,ENST00000368527,43.42,0.00555857,0.00555857,0|1.58730158730159,45.7142857142857|42.7083333333333,1_154172092_154170648_R_ENST00000368527_1,IR
16:89560711-89561063,RPL13,16:89560840-89560939,IR,2,2,-,ENST00000393099,43.36,0.00117708,0.00117708,27.4631497284717|28.46094354215,72.0941176470588|70.5416116248349,16_89560840_89560939_R_ENST00000393099_1,IR
3:101681092-101681215,RPL24,3:101682493-101681091,IR,2,2,-,ENST00000394077,43.07,0.00673258,0.00673258,5.88235294117647|3.57142857142857,47.3333333333333|48.2517482517483,3_101682493_101681091_R_ENST00000394077_1,IR
3:101681092-101681215,RPL24,3:101682493-101681090,IR,2,2,-,ENST00000394077,43.07,0.00673258,0.00673258,5.88235294117647|3.57142857142857,47.3333333333333|48.2517482517483,3_101682493_101681090_R_ENST00000394077_1,IR
22:42515201-42515268,RRP7A,22:42516297-42515200,IR,2,2,-,ENST00000483303,42.98,0.00685107,0.00685107,6.09756097560976|8.45070422535211,48.2758620689655|52.2388059701493,22_42516297_42515200_R_ENST00000483303_1,IR
11:10804985-10805015,EIF4G2,11:10806011-10804912,IR,2,2,-,ENST00000525995,42.95,0.00164446,0.00164446,1.35135135135135|3.50877192982456,46.1538461538462|44.6153846153846,11_10806011_10804912_R_ENST00000525995_1,IR
19:1089897-1089962,POLR2E,19:1089963-1089471,IR,2,2,-,ENST00000614705,42.82,0.00954648,0.00954648,8.33333333333333|2.5,46.0869565217391|50.3875968992248,19_1089963_1089471_R_ENST00000614705_1,IR
4:82422564-82424883,HNRNPDL,4:82425668-82424629,IR,2,2,-,ENST00000295470,42.54,0.00217108,0.00217108,43.6363636363636|45.7142857142857,86.5740740740741|87.8661087866109,4_82425668_82424629_R_ENST00000295470_1,IR
4:82422564-82424883,HNRNPDL,4:82425668-82424628,IR,2,2,-,ENST00000295470,42.54,0.00217108,0.00217108,43.6363636363636|45.7142857142857,86.5740740740741|87.8661087866109,4_82425668_82424628_R_ENST00000295470_1,IR
7:151471400-151471441,RHEB,7:151471606-151471399,IR,2,2,-,ENST00000470370,42.49,0.00349585,0.00349585,3.57142857142857|0,46.0526315789474|42.5,7_151471606_151471399_R_ENST00000470370_1,IR
8:56073835-56073901,SNORD54,8:56074507-56073694,IR,2,2,-,ENST00000459159,42.42,0.00856062,0.00856062,3.67647058823529|3.73134328358209,45.5399061032864|46.7005076142132,8_56074507_56073694_R_ENST00000459159_1,IR
3:12839441-12839530,RPL32,3:12840243-12839050,IR (overlapping region),2,2,-,ENST00000434963,42.38,0.00445118,0.00445118,0.775193798449612|2.92887029288703,42.5650557620818|45.8987783595113,3_12840243_12839050_R_ENST00000434963_1,IR
1:228108114-228108318,MRPL55,1:228109056-228108234,IR,2,2,-,ENST00000473066,42.24,0.000483877,0.000483877,53.5714285714286|52.6315789473684,94.7368421052632|95.9459459459459,1_228109056_228108234_R_ENST00000473066_1,IR
17:81867721-81869075,ARHGDIA,17:81869452-81869003,IR,2,2,-,ENST00000269321,42.2,0.00403636,0.00403636,30|33.3333333333333,75|72.7272727272727,17_81869452_81869003_R_ENST00000269321_1,IR
11:10804985-10805015,EIF4G2,11:10806025-10804912,IR,2,2,-,ENST00000525995,42.03,0.00409608,0.00409608,1.35135135135135|5.17241379310345,46.8354430379747|43.75,11_10806025_10804912_R_ENST00000525995_1,IR
16:89561369-89561598,RPL13,16:89561578-89561598,A3SS,2,2,-,Ex.ENST00000311528,41.71,0.00536963,0.00536963,57.9430670339761|58.6466165413534,100|100,16_89561369_89561598_S_Ex.ENST00000311528_1,A3SS
11:10801467-10801608,SNORD97,11:10802210-10801054,IR,2,2,-,ENST00000459187,41.7,0.00190551,0.00190551,40|39.1304347826087,80.4878048780488|82.051282051282,11_10802210_10801054_R_ENST00000459187_1,IR
1:154172067-154172104,TPM3,1:154172979-154172066,IR,2,2,-,ENST00000368527,41.57,0.00785762,0.00785762,10.5263157894737|14.2857142857143,51.4285714285714|56.5217391304348,1_154172979_154172066_R_ENST00000368527_1,IR
17:81858814-81859387,P4HB,17:81860536-81855452,IR,2,2,-,ENST00000466567,41.34,0.00936213,0.00936213,11.8421052631579|11.1111111111111,51.685393258427|53.9568345323741,17_81860536_81855452_R_ENST00000466567_1,IR
6:31540414-31540534,ATP6V1G2-DDX39B,6:31541982-31540321,IR (overlapping region),2,2,NMD,ENST00000480131,41.18,0.00513876,0.00513876,6.59340659340659|7.8125,49.618320610687|47.1544715447154,6_31541982_31540321_R_ENST00000480131_1,IR
1:1318679-1319524,INTS11,1:1323288-1315519,IR,2,2,-,ENST00000429572,40.99,0.00407964,0.00407964,12.5|16,57.1428571428571|53.3333333333333,1_1323288_1315519_R_ENST00000429572_1,IR
12:46358189-46361209,SLC38A2,12:46362382-46361110,IR,2,2,-,ENST00000256689,40.78,0.00890426,0.00890426,45.4545454545455|50,91.304347826087|85.7142857142857,12_46362382_46361110_R_ENST00000256689_1,IR
6:31540414-31540534,ATP6V1G2-DDX39B,6:31541328-31540321,IR (overlapping region),2,2,NMD,ENST00000480131,40.75,0.00880179,0.00880179,10.5263157894737|6.34920634920635,50.3759398496241|48,6_31541328_31540321_R_ENST00000480131_1,IR
6:31540414-31540534,ATP6V1G2-DDX39B,6:31542019-31540321,IR (overlapping region),2,2,NMD,ENST00000480131,40.38,0.00583581,0.00583581,6.59340659340659|10.6060606060606,50.3759398496241|47.5806451612903,6_31542019_31540321_R_ENST00000480131_1,IR
17:81869438-81869957,ARHGDIA,17:81870665-81869740,IR,2,2,-,ENST00000583499,40.34,0.00830254,0.00830254,27.6595744680851|25.6410256410256,66.6666666666667|67.3202614379085,17_81870665_81869740_R_ENST00000583499_1,IR
3:129574336-129574490,PLXND1,3:129574491-129573593,IR,2,2,-,ENST00000505505,40.23,0.00375491,0.00375491,6.45161290322581|9.52380952380952,50|46.4285714285714,3_129574491_129573593_R_ENST00000505505_1,IR
20:35740458-35740887,RBM39,20:35742220-35740823,IR,2,2,-,ENST00000493853,40.23,0.00386912,0.00386912,0|3.17460317460317,43.6363636363636|40,20_35742220_35740823_R_ENST00000493853_1,IR
6:31540414-31540534,ATP6V1G2-DDX39B,6:31542018-31540321,IR (overlapping region),2,2,NMD,ENST00000480131,39.95,0.00474718,0.00474718,6.59340659340659|10.6060606060606,50.3759398496241|46.7213114754098,6_31542018_31540321_R_ENST00000480131_1,IR
11:10806503-10806885,EIF4G2,11:10807320-10806819,IR,2,2,-,ENST00000533485,39.81,0.0066338,0.0066338,1.75438596491228|0,40.9836065573771|40.3846153846154,11_10807320_10806819_R_ENST00000533485_1,IR
3:49027870-49028322,IMPDH2,3:49028533-49028247,IR,2,2,-,ENST00000496837,39.79,0.0041992,0.0041992,60|57.1428571428571,99.2424242424242|97.4789915966387,3_49028533_49028247_R_ENST00000496837_1,IR
8:56072947-56073272,RPS20,8:56074151-56073053,IR,2,2,-,ENST00000009589,39.61,0.00446217,0.00446217,6.80272108843537|10.126582278481,50|46.1538461538462,8_56074151_56073053_R_ENST00000009589_1,IR
2:74526648-74526836,AUP1,2:74527122-74526688,IR,2,2,-,ENST00000377526,39.54,0.0097356,0.0097356,55.5555555555556|61.1111111111111,100|95.7446808510638,2_74527122_74526688_R_ENST00000377526_1,IR
3:129171252-129171771,CNBP,3:129183897-129171251,IR,2,2,-,ENST00000507573,39.51,0.00511617,0.00511617,3.84615384615385|0,40|42.8571428571429,3_129183897_129171251_R_ENST00000507573_1,IR
19:617646-617849,POLRMT,19:617850-617569,IR,2,2,-,ENST00000589961,39.4,0.00939651,0.00939651,20|25,64.7058823529412|59.0909090909091,19_617850_617569_R_ENST00000589961_1,IR
12:130872836-130873839,RAN,12:130872921-130873002,IR,2,2,-,ENST00000537745,39.35,0.00191152,0.00191152,3.06122448979592|5.46448087431694,44.8407643312102|42.378752886836,12_130872921_130873002_R_ENST00000537745_1,IR
17:82061258-82061353,DUS1L,17:82061984-82061208,IR,2,2,-,ENST00000578176,39.12,0.00362503,0.00362503,3.125|5,44.5945945945946|41.7721518987342,17_82061984_82061208_R_ENST00000578176_1,IR
11:67398740-67398856,PPP1CA,11:67399164-67398721,IR,2,2,-,ENST00000527663,39.12,0.00308465,0.00308465,44.4444444444444|41.6666666666667,83.75|80.5970149253731,11_67399164_67398721_R_ENST00000527663_1,IR
19:44846614-44865270,NECTIN2,19:44865120-44865271,A3SS,2,2,-,Ex.TSS.ENST00000252483,38.97,0.00471778,0.00471778,0|0,38.6861313868613|39.2638036809816,19_44846614_44865270_S_Ex.TSS.ENST00000252483_2,A3SS
6:31540414-31540534,ATP6V1G2-DDX39B,6:31541730-31540321,IR (overlapping region),2,2,NMD,ENST00000480131,38.78,0.00366608,0.00366608,10.5263157894737|7.8125,49.618320610687|46.2809917355372,6_31541730_31540321_R_ENST00000480131_1,IR
6:33416550-33416776,CUTA,6:33416970-33416618,IR,2,2,NMD,ENST00000374484,38.77,0.0031814,0.0031814,14.2857142857143|11.1111111111111,52.9411764705882|50,6_33416970_33416618_R_ENST00000374484_1,IR
6:33416550-33416776,CUTA,6:33416970-33416551,IR,2,2,NMD,ENST00000374484,38.77,0.0031814,0.0031814,14.2857142857143|11.1111111111111,52.9411764705882|50,6_33416970_33416551_R_ENST00000374484_1,IR
6:33416550-33416776,CUTA,6:33416970-33416441,IR,2,2,NMD,ENST00000374484,38.77,0.0031814,0.0031814,14.2857142857143|11.1111111111111,52.9411764705882|50,6_33416970_33416441_R_ENST00000374484_1,IR
11:10806503-10806885,EIF4G2,11:10807296-10806819,IR,2,2,-,ENST00000533485,38.73,0.00429324,0.00429324,1.75438596491228|0,40|39.2156862745098,11_10807296_10806819_R_ENST00000533485_1,IR
17:82062882-82062973,DUS1L,17:82063478-82061900,IR,2,2,-,ENST00000577907,38.72,0.00760541,0.00760541,17.6470588235294|21.4285714285714,59.375|57.1428571428571,17_82063478_82061900_R_ENST00000577907_1,IR
12:130872584-130872920,RAN,12:130872618-130872835,IR,2,2,-,ENST00000477395,38.34,0.00558957,0.00558957,3.30788804071247|7.48663101604278,45.6597222222222|41.8109187749667,12_130872618_130872835_R_ENST00000477395_1,IR
6:35468420-35468873,RPL10A,6:35468440-35468798,IR,2,2,-,ENST00000464112,38.28,0.00842396,0.00842396,7.51173708920188|4.27892234548336,41.8429003021148|46.5043205027494,6_35468440_35468798_R_ENST00000464112_1,IR
8:56072947-56073272,RPS20,8:56073769-56073116,IR,2,2,-,ENST00000009589,38.24,0.00609261,0.00609261,2.25225225225225|4.95495495495495,42.5414364640884|41.1552346570397,8_56073769_56073116_R_ENST00000009589_1,IR
1:151050973-151053327,CDC42SE1,1:151054322-151052113,IR,2,2,-,ENST00000357235,38.16,0.00797486,0.00797486,61.5384615384615|57.1428571428571,100|95,1_151054322_151052113_R_ENST00000357235_1,IR
22:39531729-39532523,RPS19BP1,22:39532856-39532394,IR,2,2,-,ENST00000472291,38.14,0.00488137,0.00488137,0|3.84615384615385,38.4615384615385|41.6666666666667,22_39532856_39532394_R_ENST00000472291_1,IR
16:28843952-28844101,TUFM,16:28844335-28843949,IR,2,2,NMD,ENST00000565012,37.71,0.00815139,0.00815139,15.3846153846154|11.7647058823529,53.6723163841808|48.8888888888889,16_28844335_28843949_R_ENST00000565012_1,IR
1:151054237-151054321,CDC42SE1,1:151055994-151054230,IR,2,2,-,ENST00000470278,37.65,0.00820179,0.00820179,58.8235294117647|53.8461538461538,91.6666666666667|96.2962962962963,1_151055994_151054230_R_ENST00000470278_1,IR
18:49489245-49489308,SNORD58C,18:49489551-49488517,IR (overlapping region),2,2,-,ENST00000365223,37.64,0.004833,0.004833,4.54545454545455|3.82978723404255,40.9785932721713|42.6791277258567,18_49489551_49488517_R_ENST00000365223_1,IR
3:186786164-186789894,EIF4A2,3:186786274-186786501,IR,2,2,-,ENST00000485101,37.44,0.00677555,0.00677555,52.6315789473684|57.1428571428571,94.3037974683544|90.3448275862069,3_186786274_186786501_R_ENST00000485101_1,IR
20:35280698-35280829,EIF6,20:35284262-35280653,IR,2,2,-,ENST00000456600,37.35,0.00664214,0.00664214,0|0,37.7358490566038|36.9565217391304,20_35284262_35280653_R_ENST00000456600_1,IR
6:31540414-31540534,ATP6V1G2-DDX39B,6:31542004-31540321,IR (overlapping region),2,2,NMD,ENST00000480131,37.33,0.00995902,0.00995902,6.59340659340659|11.9402985074627,49.2307692307692|43.9655172413793,6_31542004_31540321_R_ENST00000480131_1,IR
8:100706651-100706805,PABPC1,8:100706998-100706650,IR,2,2,-,ENST00000517403,37.32,0.00739607,0.00739607,6.06060606060606|2.56410256410256,42.6470588235294|40.625,8_100706998_100706650_R_ENST00000517403_1,IR
1:151759875-151760181,MRPL9,1:151760921-151759883,IR,2,2,-,ENST00000368829,37.32,0.00279398,0.00279398,0|2.85714285714286,40|37.5,1_151760921_151759883_R_ENST00000368829_1,IR
16:18784021-18784823,RPS15A,16:18784826-18783640,IR,2,2,-,ENST00000569083,37.06,0.00370531,0.00370531,4.10958904109589|1.35135135135135,38.1642512077295|41.4201183431953,16_18784826_18783640_R_ENST00000569083_1,IR
11:10806503-10806885,EIF4G2,11:10808924-10805906,IR,2,2,-,ENST00000533485,37.06,0.00664288,0.00664288,2.66666666666667|6.77966101694915,40.2777777777778|43.2835820895522,11_10808924_10805906_R_ENST00000533485_1,IR
3:113716460-113721937,NAA50,3:113724096-113718993,IR,2,2,-,ENST00000240922,37.03,0.00819052,0.00819052,0.769230769230769|0,36.3636363636364|38.4615384615385,3_113724096_113718993_R_ENST00000240922_1,IR
17:81855229-81855279,P4HB,17:81855587-81855141,IR,2,2,-,ENST00000467086,37.0,0.000912705,0.000912705,1.38888888888889|1.35135135135135,38.2857142857143|38.4615384615385,17_81855587_81855141_R_ENST00000467086_1,IR
22:42577098-42577495,RRP7BP,22:42577099-42576511,IR,2,2,-,ENST00000421116,36.95,0.00441069,0.00441069,0|0,37.2093023255814|36.697247706422,22_42577099_42576511_R_ENST00000421116_1,IR
8:56072947-56073272,RPS20,8:56073769-56073041,IR,2,2,-,ENST00000009589,36.78,0.00976225,0.00976225,3.55555555555556|4.95495495495495,40.9090909090909|41.1552346570397,8_56073769_56073041_R_ENST00000009589_1,IR
11:17076709-17077246,RPS13,11:17077669-17077167,IR,2,2,-,ENST00000527571,36.78,0.00446141,0.00446141,16.1290322580645|12.9032258064516,49.5049504950495|53.0864197530864,11_17077669_17077167_R_ENST00000527571_1,IR
17:81858814-81859387,P4HB,17:81860536-81859299,IR,2,2,-,ENST00000466567,36.66,0.00485467,0.00485467,20.2380952380952|23.9130434782609,57.2139303482587|60.2484472049689,17_81860536_81859299_R_ENST00000466567_1,IR
19:8321656-8322091,RPS28,19:8321704-8321952,IR,2,2,-,ENST00000449223,36.56,0.00240742,0.00240742,8.7248322147651|6.9364161849711,43.8529784537389|44.921875,19_8321704_8321952_R_ENST00000449223_1,IR
15:82536750-82536881,RPS17,15:82538986-82536808,IR (overlapping region),2,2,-,ENST00000330244,36.52,0.00411427,0.00411427,1.55440414507772|3.55555555555556,40.5345211581292|37.6086956521739,15_82538986_82536808_R_ENST00000330244_1,IR
7:102569305-102569924,POLR2J3,7:102572581-102569304,IR (overlapping region),2,2,-,ENST00000504101,36.51,0.0065283,0.0065283,4.3956043956044|1.92307692307692,37.8151260504202|41.5254237288136,7_102572581_102569304_R_ENST00000504101_1,IR
8:98041721-98041850,RPL30,8:98042719-98041720,IR (overlapping region),2,2,-,ENST00000287038,36.49,0.00993322,0.00993322,4.83870967741935|0.675675675675676,41.875|36.6197183098592,8_98042719_98041720_R_ENST00000287038_1,IR
19:3978086-3978172,EEF2,19:3978173-3977427,IR,2,2,-,ENST00000596417,36.44,0.00126806,0.00126806,43.7908496732026|45.6,80.2101576182137|82.0678513731825,19_3978173_3977427_R_ENST00000596417_1,IR
12:47782722-47783886,HDAC7,12:47784218-47783799,IR,2,2,-,ENST00000080059,36.39,0.00539117,0.00539117,50|53.3333333333333,86.1111111111111|90,12_47784218_47783799_R_ENST00000080059_1,IR
15:72206675-72206880,PKM,15:72206799-72201866,IR,2,2,-,ENST00000563275,36.38,0.000357188,0.000357188,14.2857142857143|15.2542372881356,51.6339869281046|50.6578947368421,15_72206799_72201866_R_ENST00000563275_1,IR
6:136261301-136261477,BCLAF1,6:136267176-136261264,IR,2,2,-,ENST00000526228,36.18,0.00319907,0.00319907,0|0,36|36.3636363636364,6_136267176_136261264_R_ENST00000526228_1,IR
12:47782722-47783886,HDAC7,12:47784218-47783673,IR,2,2,-,ENST00000080059,35.98,0.00929718,0.00929718,50|53.3333333333333,85.2941176470588|90,12_47784218_47783673_R_ENST00000080059_1,IR
19:10118887-10119700,EIF3G,19:10119701-10119087,IR,2,2,-,ENST00000592485,35.87,0.00649991,0.00649991,4.76190476190476|1.28205128205128,40|37.7777777777778,19_10119701_10119087_R_ENST00000592485_1,IR
8:56072947-56073272,RPS20,8:56073769-56072946,IR,2,2,-,ENST00000009589,35.72,0.00708625,0.00708625,2.25225225225225|4.52488687782805,40.9090909090909|37.3076923076923,8_56073769_56072946_R_ENST00000009589_1,IR
19:1036799-1039064,CNN2,19:1037001-1037624,IR,2,2,-,ENST00000564572,35.7,0.00236061,0.00236061,4.13223140495868|1.97368421052632,40|37.5,19_1037001_1037624_R_ENST00000564572_1,IR
8:56073835-56073901,SNORD54,8:56074160-56073315,IR,2,2,-,ENST00000459159,35.13,0.00763132,0.00763132,1.46520146520147|1.16279069767442,37.0716510903427|35.8108108108108,8_56074160_56073315_R_ENST00000459159_1,IR
4:102809430-102809703,UBE2D3,4:102809704-102809067,IR,2,2,-,ENST00000503282,35.02,0.00975053,0.00975053,0|0,35.5555555555556|34.4827586206897,4_102809704_102809067_R_ENST00000503282_1,IR
11:10806503-10806885,EIF4G2,11:10807335-10806819,IR,2,2,-,ENST00000533485,34.95,0.00537834,0.00537834,3.44827586206897|0,37.9310344827586|35.4166666666667,11_10807335_10806819_R_ENST00000533485_1,IR
3:49027870-49028322,IMPDH2,3:49028807-49028198,IR,2,2,-,ENST00000496837,34.89,0.000976682,0.000976682,64.2857142857143|63.1578947368421,99.3377483443709|97.887323943662,3_49028807_49028198_R_ENST00000496837_1,IR
8:100713138-100713181,PABPC1,8:100715602-100713086,IR,2,2,-,ENST00000517921,34.85,0.00259551,0.00259551,1.38888888888889|0,35.1851851851852|35.8974358974359,8_100715602_100713086_R_ENST00000517921_1,IR
11:69641512-69651117,CCND1,11:69643832-69643991,MES,2,2,-,ENST00000227507,34.84,0.00344256,0.00344256,9.67741935483871|8.57142857142857,43.75|44.1860465116279,11_69641512_69651117_W_ENST00000227507_2,Exon Skipping
5:181242250-181242345,RACK1,5:181243743-181242173,IR,2,2,-,ENST00000503170,34.81,0.00140466,0.00140466,1.55038759689922|1.77514792899408,36.7588932806324|36.1940298507463,5_181243743_181242173_R_ENST00000503170_1,IR
12:112405199-112405376,RPL6,12:112406345-112405189,IR,2,2,-,ENST00000202773,34.78,0.00298395,0.00298395,3.75586854460094|1.37614678899083,36.5131578947368|38.1766381766382,12_112406345_112405189_R_ENST00000202773_1,IR
17:81846510-81846629,P4HB,17:81847073-81846428,IR,2,2,-,ENST00000472244,34.62,0.00156646,0.00156646,0|1.85185185185185,36.2637362637363|34.8214285714286,17_81847073_81846428_R_ENST00000472244_1,IR
11:10803561-10803590,EIF4G2,11:10806048-10802293,IR,2,2,-,ENST00000524932,34.61,0.000988707,0.000988707,4.80769230769231|3.84615384615385,39.6039603960396|38.2716049382716,11_10806048_10802293_R_ENST00000524932_1,IR
5:181242250-181242345,RACK1,5:181244210-181242173,IR,2,2,-,ENST00000503170,34.52,0.00563956,0.00563956,1.55038759689922|0.598802395209581,35.4838709677419|35.7142857142857,5_181244210_181242173_R_ENST00000503170_1,IR
1:153667283-153667657,ILF2,1:153667658-153665662,IR,2,2,-,ENST00000368681,34.49,0.00147025,0.00147025,0|0,34.5679012345679|34.4086021505376,1_153667658_153665662_R_ENST00000368681_1,IR
12:56714381-56714439,NACA,12:56714704-56714361,IR (overlapping region),2,2,NMD,ENST00000548084,34.15,0.00382648,0.00382648,3.03030303030303|0,34.4086021505376|36.9230769230769,12_56714704_56714361_R_ENST00000548084_1,IR
16:11873119-11873171,GSPT1,16:11875930-11872683,IR (overlapping region),2,2,-,ENST00000420576,33.71,0.00493359,0.00493359,12.5|9.09090909090909,46.1538461538462|42.8571428571429,16_11875930_11872683_R_ENST00000420576_1,IR
16:11873119-11873171,GSPT1,16:11875930-11872681,IR (overlapping region),2,2,-,ENST00000420576,33.71,0.00493359,0.00493359,12.5|9.09090909090909,46.1538461538462|42.8571428571429,16_11875930_11872681_R_ENST00000420576_1,IR
16:11873119-11873171,GSPT1,16:11875930-11872678,IR (overlapping region),2,2,-,ENST00000420576,33.71,0.00493359,0.00493359,12.5|9.09090909090909,46.1538461538462|42.8571428571429,16_11875930_11872678_R_ENST00000420576_1,IR
4:151102871-151104205,RPS3A,4:151103080-151104184,IR (overlapping region),2,2,-,ENST00000507485,33.15,0.00514384,0.00514384,6.6079295154185|3.93013100436681,40.0998336106489|36.7288378766141,4_151103080_151104184_R_ENST00000507485_1,IR
4:151102871-151104205,RPS3A,4:151103080-151104176,IR (overlapping region),2,2,-,ENST00000507485,33.09,0.00582979,0.00582979,7.01754385964912|3.93013100436681,40.3973509933775|36.7288378766141,4_151103080_151104176_R_ENST00000507485_1,IR
19:38838652-38839015,HNRNPL,19:38839016-38838396,IR (overlapping region),2,2,-,ENST00000601664,33.02,0.0049844,0.0049844,0|0.840336134453782,34.3373493975904|32.5471698113208,19_38839016_38838396_R_ENST00000601664_1,IR
12:112406294-112406342,RPL6,12:112406343-112405852,IR,2,2,-,ENST00000546368,32.99,0.00385775,0.00385775,3.30188679245283|2.27272727272727,36.7213114754098|34.8348348348348,12_112406343_112405852_R_ENST00000546368_1,IR
10:78037439-78040225,RPS24,10:78037442-78037964,IR,2,2,-,ENST00000645698,32.88,0.00428956,0.00428956,38.4615384615385|40.9090909090909,73.3333333333333|71.7948717948718,10_78037442_78037964_R_ENST00000645698_1,IR
8:100713138-100713181,PABPC1,8:100713182-100712651,IR,2,2,-,ENST00000517921,32.86,0.00500448,0.00500448,2.73972602739726|0,32.5581395348837|35.8974358974359,8_100713182_100712651_R_ENST00000517921_1,IR
7:75423170-75423203,POM121C,7:75424226-75423169,IR,2,2,-,ENST00000473168,32.24,0.000694366,0.000694366,0|1,33.3333333333333|32.1428571428571,7_75424226_75423169_R_ENST00000473168_1,IR
19:580379-580695,BSG,19:580462-580645,IR,2,2,-,ENST00000572899,32.1,0.00419085,0.00419085,11.5384615384615|8.95522388059701,41.4634146341463|43.2203389830509,19_580462_580645_R_ENST00000572899_1,IR
1:9729028-9730705,CLSTN1,1:9731391-9729025,IR,2,2,-,ENST00000361311,31.84,0.00921149,0.00921149,22.2222222222222|19.047619047619,51.6129032258064|53.3333333333333,1_9731391_9729025_R_ENST00000361311_1,IR
5:58456147-58456589,PLK2,5:58456414-58455610,IR,2,2,-,ENST00000503713,31.83,0.00732506,0.00732506,35|31.5789473684211,63.1284916201117|67.1140939597315,5_58456414_58455610_R_ENST00000503713_1,IR
