Event Region,Gene Symbol,Target Exon,Event Type,N,T,Exon Type,Reference Transcript,ΔPSI (%),T-test p-value,FDR (BH),N Values,T Values,Database ID,Grouped Event Type
3:38127631-38127866,ACAA1,3:38127867-38126060,IR,2,2,NMD,ENST00000418880,42.12,0.00622205,0.00622205,4.76190476190476|7.14285714285714,46.1538461538462|50,3_38127867_38126060_R_ENST00000418880_1,IR
20:35729472-35729527,RBM39,20:35732136-35729461,IR,2,2,NMD,ENST00000416108,42.09,0.00443625,0.00443625,0|4.08163265306122,46|42.2535211267606,20_35732136_35729461_R_ENST00000416108_1,IR
3:51960866-51960898,PCBP4,3:51961034-51960628,IR,2,2,-,ENST00000461544,42.02,0.00739597,0.00739597,9.09090909090909|5.26315789473684,51.7241379310345|46.6666666666667,3_51961034_51960628_R_ENST00000461544_1,IR
1:150627054-150627592,ENSA,1:150627593-150626478,IR,2,2,-,ENST00000362052,41.8,0.00639666,0.00639666,1.33333333333333|2.8169014084507,45.3551912568306|42.3963133640553,1_150627593_150626478_R_ENST00000362052_1,IR
17:5432777-5433164,C1QBP,17:5433416-5433142,IR,2,2,-,ENST00000225698,41.73,0.00372218,0.00372218,19.1489361702128|21.6494845360825,61.4147909967846|62.8440366972477,17_5433416_5433142_R_ENST00000225698_1,IR
1:150623281-150625808,ENSA,1:150627593-150624621,IR,2,2,-,ENST00000271690,41.52,0.00141885,0.00141885,2.63157894736842|1.42857142857143,44.4444444444444|42.6605504587156,1_150627593_150624621_R_ENST00000271690_1,IR
1:154965992-154966080,SHC1,1:154966078-154965542,IR,2,2,-,ENST00000414115,41.37,0.00497216,0.00497216,47.3684210526316|50,90.7407407407407|89.3617021276596,1_154966078_154965542_R_ENST00000414115_1,IR
1:154965992-154966080,SHC1,1:154966081-154965542,IR,2,2,-,ENST00000414115,41.25,0.00351771,0.00351771,47.3684210526316|50,90.7407407407407|89.1304347826087,1_154966081_154965542_R_ENST00000414115_1,IR
19:3983857-3984350,EEF2,19:3985464-3983856,IR,2,2,-,ENST00000594885,41.22,0.00407606,0.00407606,1.47058823529412|0,42.2413793103448|41.6666666666667,19_3985464_3983856_R_ENST00000594885_1,IR
17:8207242-8207367,AURKB,17:8207626-8207241,IR,2,2,-,ENST00000583915,41.14,0.00363779,0.00363779,0|0,40.9090909090909|41.3793103448276,17_8207626_8207241_R_ENST00000583915_1,IR
4:82424625-82426129,HNRNPDL,4:82426130-82425562,IR,2,2,-,ENST00000507721,40.88,0.00226746,0.00226746,23.75|21.1267605633803,62.3188405797101|64.3243243243243,4_82426130_82425562_R_ENST00000507721_1,IR
11:62853354-62853590,SNHG1,11:62853591-62853071,IR,2,2,-,ENST00000535689,40.62,0.00559818,0.00559818,40|41.5384615384615,81.651376146789|81.1320754716981,11_62853591_62853071_R_ENST00000535689_1,IR
11:62853354-62853590,SNHG1,11:62853591-62853070,IR,2,2,-,ENST00000535689,40.62,0.00559818,0.00559818,40|41.5384615384615,81.651376146789|81.1320754716981,11_62853591_62853070_R_ENST00000535689_1,IR
5:179616158-179616218,HNRNPH1,5:179616219-179615559,IR,2,2,-,ENST00000504549,40.57,0.00618959,0.00618959,7.14285714285714|2.61780104712042,43.1818181818182|47.7272727272727,5_179616219_179615559_R_ENST00000504549_1,IR
5:179614181-179614959,HNRNPH1,5:179616219-179614180,IR,2,2,-,ENST00000329433,40.46,0.00441325,0.00441325,7.74193548387097|4.12371134020619,45.0549450549451|47.7272727272727,5_179616219_179614180_R_ENST00000329433_1,IR
11:123060593-123060798,HSPA8,11:123061330-123060592,IR,2,2,-,ENST00000524590,40.46,0.0007504,0.0007504,2.4866785079929|0.980392156862745,41.588785046729|42.798353909465,11_123061330_123060592_R_ENST00000524590_1,IR
16:11928981-11929275,NPIPB2,16:11929276-11927594,IR,2,2,-,ENST00000356023,40.35,0.00847791,0.00847791,4.76190476190476|0,40|45.4545454545455,16_11929276_11927594_R_ENST00000356023_1,IR
5:179616158-179616218,HNRNPH1,5:179616219-179615545,IR,2,2,-,ENST00000504549,40.07,0.0064786,0.0064786,7.14285714285714|3.62694300518135,43.1818181818182|47.7272727272727,5_179616219_179615545_R_ENST00000504549_1,IR
19:10395023-10395143,CDC37,19:10396204-10395020,IR,2,2,NMD,ENST00000588869,40.02,0.000678907,0.000678907,21.4285714285714|22.9166666666667,62.8378378378378|61.5384615384615,19_10396204_10395020_R_ENST00000588869_1,IR
11:62853663-62853732,SNORD30,11:62853834-62853072,IR,2,2,-,ENST00000384693,40.0,0.00295755,0.00295755,40.8450704225352|37.7049180327869,80.7692307692308|77.7777777777778,11_62853834_62853072_R_ENST00000384693_1,IR
15:60351782-60351819,ANXA2,15:60352477-60351723,IR,2,2,-,ENST00000558132,39.84,0.00235734,0.00235734,2.1978021978022|1.08695652173913,40.5405405405405|42.4242424242424,15_60352477_60351723_R_ENST00000558132_1,IR
1:43364544-43364647,ELOVL1,1:43364648-43364346,IR (overlapping region),2,2,-,ENST00000465321,39.73,0.00985462,0.00985462,17.3913043478261|21.2121212121212,58.0645161290323|60,1_43364648_43364346_R_ENST00000465321_1,IR
6:33279108-33279374,WDR46,6:33279611-33279107,IR (overlapping region),2,2,-,ENST00000374617,39.64,0.00526611,0.00526611,57.1428571428571|56.5217391304348,95.6521739130435|97.2972972972973,6_33279611_33279107_R_ENST00000374617_1,IR
2:74471958-74472252,MRPL53,2:74472665-74471992,IR (overlapping region),2,2,-,ENST00000258105,39.5,0.0070357,0.0070357,24.5283018867925|28.0701754385965,68.125|63.4782608695652,2_74472665_74471992_R_ENST00000258105_1,IR
22:20126303-20127181,RANBP1,22:20126369-20126951,IR,2,2,NMD,ENST00000435265,39.41,0.00603384,0.00603384,40.7407407407407|44,80.8383233532934|82.7272727272727,22_20126369_20126951_R_ENST00000435265_1,IR
17:28716756-28716994,RAB34,17:28718406-28715992,IR,2,2,-,ENST00000482688,39.4,0.00696016,0.00696016,37.1428571428571|33.3333333333333,75.8064516129032|73.469387755102,17_28718406_28715992_R_ENST00000482688_1,IR
3:49027870-49028322,IMPDH2,3:49028807-49028198,IR,2,2,-,ENST00000496837,39.39,0.00522282,0.00522282,52.3809523809524|54.1666666666667,91.1504424778761|94.1860465116279,3_49028807_49028198_R_ENST00000496837_1,IR
11:62853354-62853590,SNHG1,11:62853591-62853074,IR,2,2,-,ENST00000535689,39.3,0.00256739,0.00256739,42.4657534246575|41.5384615384615,81.4814814814815|81.1320754716981,11_62853591_62853074_R_ENST00000535689_1,IR
17:81889301-81889329,ALYREF,17:81889330-81888519,IR,2,2,-,ENST00000511412,39.25,0.00864566,0.00864566,8.06451612903226|3.63636363636364,43.7086092715232|46.4864864864865,17_81889330_81888519_R_ENST00000511412_1,IR
2:74471958-74472252,MRPL53,2:74472688-74471985,IR (overlapping region),2,2,-,ENST00000258105,39.23,0.00536528,0.00536528,20|24.0740740740741,63.3093525179856|59.2233009708738,2_74472688_74471985_R_ENST00000258105_1,IR
7:123554695-123557448,NDUFA5,7:123557819-123557403,IR,2,2,-,ENST00000490618,39.16,0.00212442,0.00212442,0|0,39.2857142857143|39.0243902439024,7_123557819_123557403_R_ENST00000490618_1,IR
1:202943764-202943945,ADIPOR1,1:202943946-202942024,IR,2,2,-,ENST00000417068,39.16,0.00900139,0.00900139,0|5.26315789473684,39.1304347826087|44.4444444444444,1_202943946_202942024_R_ENST00000417068_1,IR
12:57232211-57232575,SHMT2,12:57232293-57232452,IR,2,2,-,ENST00000554467,39.08,0.00661809,0.00661809,7.5|2.85714285714286,46.25|42.2680412371134,12_57232293_57232452_R_ENST00000554467_1,IR
16:11928981-11929275,NPIPB2,16:11929446-11928623,IR,2,2,-,ENST00000356023,38.83,0.00784454,0.00784454,4.76190476190476|5.88235294117647,42.8571428571429|45.4545454545455,16_11929446_11928623_R_ENST00000356023_1,IR
16:89560677-89563043,RPL13,16:89560713-89561226,IR,2,2,-,ENST00000563749,38.78,0.00261824,0.00261824,35.0812407680945|32.2646657571623,73.6169029747011|71.2975699220541,16_89560713_89561226_R_ENST00000563749_1,IR
9:124858469-124858537,RPL35,9:124860265-124858468,IR,2,2,-,ENST00000629845,38.48,0.00160551,0.00160551,1.40350877192982|2.40384615384615,40.625|40.1396160558464,9_124860265_124858468_R_ENST00000629845_1,IR
5:179621347-179621397,HNRNPH1,5:179621512-179620891,IR,2,2,-,ENST00000503664,38.46,0.005851,0.005851,16.5217391304348|20,55.6179775280899|57.8231292517007,5_179621512_179620891_R_ENST00000503664_1,IR
19:48615332-48619175,RPL18,19:48617885-48617315,IR,2,2,-,ENST00000547892,38.45,0.000481371,0.000481371,1.50753768844221|2.7027027027027,41.1497730711044|39.9581589958159,19_48617885_48617315_R_ENST00000547892_1,IR
8:143792609-143792635,SCRIB,8:143792868-143792484,IR,2,2,-,ENST00000546337,38.41,0.00532926,0.00532926,30.5555555555556|26.6666666666667,69.0476190476191|65,8_143792868_143792484_R_ENST00000546337_1,IR
9:124857884-124858067,RPL35,9:124860265-124857882,IR,2,2,-,ENST00000348462,38.36,0.00122902,0.00122902,2.7681660899654|1.69491525423729,39.8064516129032|41.3675213675214,9_124860265_124857882_R_ENST00000348462_1,IR
9:124858469-124858537,RPL35,9:124860265-124858457,IR,2,2,-,ENST00000629845,38.32,0.00268195,0.00268195,1.74825174825175|2.16867469879518,40.3141361256544|40.2439024390244,9_124860265_124858457_R_ENST00000629845_1,IR
12:120198980-120199205,RPLP0,12:120199486-120199117,IR,2,2,-,ENST00000548551,38.21,0.00897548,0.00897548,8.95522388059701|12.202380952381,46.405750798722|51.1655011655012,12_120199486_120199117_R_ENST00000548551_1,IR
12:120198980-120199205,RPLP0,12:120199426-120199117,IR,2,2,-,ENST00000548551,38.21,0.00897548,0.00897548,8.95522388059701|12.202380952381,46.405750798722|51.1655011655012,12_120199426_120199117_R_ENST00000548551_1,IR
9:124857884-124858067,RPL35,9:124860265-124857883,IR,2,2,-,ENST00000348462,38.19,0.00080477,0.00080477,3.10344827586207|1.69491525423729,39.8064516129032|41.3675213675214,9_124860265_124857883_R_ENST00000348462_1,IR
5:179617817-179617911,HNRNPH1,5:179617933-179616125,IR,2,2,-,ENST00000503105,38.07,0.000993961,0.000993961,7.69230769230769|6.16438356164384,45.859872611465|44.1340782122905,5_179617933_179616125_R_ENST00000503105_1,IR
7:101216163-101216326,PLOD3,7:101216547-101215907,IR,2,2,-,ENST00000414785,38.01,0.00324121,0.00324121,9.09090909090909|11.7647058823529,46.875|50,7_101216547_101215907_R_ENST00000414785_1,IR
17:7574260-7574782,EIF4A1,17:7574309-7574521,IR (overlapping region),2,2,-,ENST00000580886,37.83,0.0082029,0.0082029,1.63204747774481|1.68634064080944,39.9881164587047|38.9904901243599,17_7574309_7574521_R_ENST00000580886_1,IR
4:82422564-82424883,HNRNPDL,4:82426130-82424630,IR,2,2,-,ENST00000295470,37.78,0.00523208,0.00523208,28.2352941176471|24.3243243243243,62.1359223300971|65.979381443299,4_82426130_82424630_R_ENST00000295470_1,IR
16:70255735-70255836,AARS,16:70258218-70255727,IR,2,2,-,ENST00000564359,37.78,0.00912839,0.00912839,25|23.0769230769231,63.6363636363636|60,16_70258218_70255727_R_ENST00000564359_1,IR
20:59038134-59038634,PRELID3B,20:59038635-59037190,IR,2,2,-,ENST00000466051,37.7,0.00933429,0.00933429,7.31707317073171|1.96078431372549,44.6808510638298|40,20_59038635_59037190_R_ENST00000466051_1,IR
5:115840552-115840934,ATG12,5:115841824-115837627,IR (overlapping region),2,2,-,ENST00000514775,37.66,0.00139306,0.00139306,59.0909090909091|61.1111111111111,96.875|98.6394557823129,5_115841824_115837627_R_ENST00000514775_1,IR
17:81843159-81844092,P4HB,17:81859388-81843458,IR,2,2,-,ENST00000331483,37.59,0.00135393,0.00135393,4.22535211267606|3.92156862745098,41.3173652694611|42.0168067226891,17_81859388_81843458_R_ENST00000331483_1,IR
19:48615332-48619175,RPL18,19:48617798-48617315,IR,2,2,-,ENST00000547892,37.58,0.00504472,0.00504472,2|4.42477876106195,40.1538461538462|41.4285714285714,19_48617798_48617315_R_ENST00000547892_1,IR
15:64691434-64691591,OAZ2,15:64696051-64691433,IR,2,2,-,ENST00000559555,37.52,0.0050146,0.0050146,6.45161290322581|7.14285714285714,45.1612903225806|43.4782608695652,15_64696051_64691433_R_ENST00000559555_1,IR
11:65120638-65120806,FAU,11:65121037-65120756,IR,2,2,-,ENST00000279259,37.12,0.00557671,0.00557671,5.83657587548638|3.17460317460317,43.4782608695652|39.7798742138365,11_65121037_65120756_R_ENST00000279259_1,IR
4:82422564-82424883,HNRNPDL,4:82426130-82424628,IR,2,2,-,ENST00000295470,37.05,0.00816355,0.00816355,28.2352941176471|24.3243243243243,62.1359223300971|64.5161290322581,4_82426130_82424628_R_ENST00000295470_1,IR
19:14408851-14408952,DDX39A,19:14409185-14408818,IR,2,2,-,ENST00000242776,36.96,0.00888174,0.00888174,41.1764705882353|36.8421052631579,77.3584905660377|74.5762711864407,19_14409185_14408818_R_ENST00000242776_1,IR
19:12670711-12670766,WDR83,19:12672602-12669127,IR (overlapping region),2,2,-,ENST00000550939,36.94,0.00599517,0.00599517,23.0769230769231|20,57.5757575757576|59.375,19_12672602_12669127_R_ENST00000550939_1,IR
2:11447756-11447774,E2F6,2:11450127-11447755,IR,2,2,NMD,ENST00000421117,36.93,0.00979338,0.00979338,0|0,36.3636363636364|37.5,2_11450127_11447755_R_ENST00000421117_1,IR
20:35280698-35280829,EIF6,20:35284493-35279941,IR,2,2,-,ENST00000456600,36.42,0.00470223,0.00470223,1.21951219512195|2.4390243902439,38.4615384615385|38.0434782608696,20_35284493_35279941_R_ENST00000456600_1,IR
17:7574260-7574782,EIF4A1,17:7574309-7574547,IR (overlapping region),2,2,-,ENST00000580886,36.25,0.00152011,0.00152011,1.77777777777778|1.68634064080944,38.150642988365|37.8076062639821,17_7574309_7574547_R_ENST00000580886_1,IR
17:7574260-7574782,EIF4A1,17:7574309-7574545,IR (overlapping region),2,2,-,ENST00000580886,36.25,0.00152011,0.00152011,1.77777777777778|1.68634064080944,38.150642988365|37.8076062639821,17_7574309_7574545_R_ENST00000580886_1,IR
10:119588167-119588248,TIAL1,10:119596511-119588151,IR,2,2,NMD,ENST00000479729,36.19,0.00489658,0.00489658,16.6666666666667|14.2857142857143,53.3333333333333|50,10_119596511_119588151_R_ENST00000479729_1,IR
1:155318169-155318663,FDPS,1:155319954-155318264,IR (overlapping region),2,2,-,ENST00000461507,35.72,0.00169764,0.00169764,3.03030303030303|4,38.4615384615385|40,1_155319954_155318264_R_ENST00000461507_1,IR
1:154585993-154586363,ADAR,1:154588674-154586180,IR,2,2,-,ENST00000534279,35.65,0.00630296,0.00630296,0|0,36|35.2941176470588,1_154588674_154586180_R_ENST00000534279_1,IR
16:28843952-28844101,TUFM,16:28844333-28843735,IR,2,2,NMD,ENST00000565012,35.39,0.00922279,0.00922279,10.1123595505618|15.0602409638554,50|45.959595959596,16_28844333_28843735_R_ENST00000565012_1,IR
3:49026324-49026419,IMPDH2,3:49026420-49025125,IR,2,2,-,ENST00000462980,35.23,0.00553128,0.00553128,50|47.4576271186441,85.7142857142857|82.2033898305085,3_49026420_49025125_R_ENST00000462980_1,IR
1:154172672-154172978,TPM3,1:154173167-154172907,IR,2,2,-,ENST00000473036,35.21,0.00219751,0.00219751,3.92156862745098|1.53846153846154,36.9047619047619|38.9830508474576,1_154173167_154172907_R_ENST00000473036_1,IR
21:39348065-39348339,HMGN1,21:39348340-39345829,IR,2,2,-,ENST00000463631,34.91,0.00557922,0.00557922,23.8095238095238|20,55.1020408163265|58.5365853658537,21_39348340_39345829_R_ENST00000463631_1,IR
1:114720216-114720717,CSDE1,1:114720718-114719578,IR,2,2,-,ENST00000483030,34.29,0.00133837,0.00133837,4.16666666666667|5.88235294117647,40|38.6363636363636,1_114720718_114719578_R_ENST00000483030_1,IR
1:153975817-153975905,JTB,1:153976776-153975825,IR (overlapping region),2,2,-,ENST00000461365,34.25,0.0019438,0.0019438,5.88235294117647|3.7037037037037,38.0952380952381|40,1_153976776_153975825_R_ENST00000461365_1,IR
1:155660717-155661423,YY1AP1,1:155668718-155661306,IR,2,2,-,ENST00000405763,33.78,0.00480006,0.00480006,0|2.12765957446809,33.3333333333333|36.3636363636364,1_155668718_155661306_R_ENST00000405763_1,IR
12:120224175-120224377,PXN,12:120226500-120224174,IR,2,2,-,ENST00000540221,33.72,0.00395123,0.00395123,2|0,33.3333333333333|36.1111111111111,12_120226500_120224174_R_ENST00000540221_1,IR
11:123057497-123057919,HSPA8,11:123058831-123057488,IR,2,2,-,ENST00000227378,33.62,0.00063111,0.00063111,3.32326283987915|3.95634379263302,37.7265238879736|36.7986798679868,11_123058831_123057488_R_ENST00000227378_1,IR
16:29485633-29485833,NPIPB12,16:29487230-29485632,IR,2,2,NMD,ENST00000549733,33.33,0.00162592,0.00162592,3.07692307692308|2.22222222222222,36.6666666666667|35.2941176470588,16_29487230_29485632_R_ENST00000549733_1,IR
17:49404052-49405204,PHB,17:49407474-49405067,IR (overlapping region),2,2,-,ENST00000300408,33.32,0.00751968,0.00751968,2.7027027027027|4.34782608695652,35.3535353535354|38.3333333333333,17_49407474_49405067_R_ENST00000300408_1,IR
17:49412686-49413291,PHB,17:49413292-49411677,IR (overlapping region),2,2,-,ENST00000513412,32.95,0.0074893,0.0074893,0|0,32.5581395348837|33.3333333333333,17_49413292_49411677_R_ENST00000513412_1,IR
12:53503027-53503472,TARBP2,12:53503213-53503458,IR,2,2,-,ENST00000547388,32.88,0.00452543,0.00452543,33.3333333333333|31.5789473684211,66.6666666666667|64,12_53503213_53503458_R_ENST00000547388_1,IR
20:35280698-35280829,EIF6,20:35284262-35280697,IR,2,2,-,ENST00000456600,32.86,0.00240566,0.00240566,5.92592592592593|3.65853658536585,38.8059701492537|36.5079365079365,20_35284262_35280697_R_ENST00000456600_1,IR
X:152749876-152751428,MAGEA2,X:152753885-152749863,IR,2,2,-,ENST00000595583,32.59,0.0071879,0.0071879,0.349040139616056|0.432900432900433,33.3836858006042|32.5814536340852,X_152753885_152749863_R_ENST00000595583_1,IR
11:57426107-57426352,SLC43A3,11:57426751-57426167,IR,2,2,-,ENST00000529748,32.59,0.0080181,0.0080181,35|39.1304347826087,71.7391304347826|67.5675675675676,11_57426751_57426167_R_ENST00000529748_1,IR
3:129171252-129171771,CNBP,3:129171539-129171078,IR,2,2,-,ENST00000507573,32.55,0.00498397,0.00498397,9|7.43243243243243,40.4255319148936|41.1042944785276,3_129171539_129171078_R_ENST00000507573_1,IR
11:123060593-123060798,HSPA8,11:123061330-123060115,IR,2,2,-,ENST00000524590,32.51,0.00315307,0.00315307,9.40594059405941|9.9554234769688,41.588785046729|42.798353909465,11_123061330_123060115_R_ENST00000524590_1,IR
19:13115464-13115466,TRMT1,19:13115467-13112895,IR,2,2,NMD,ENST00000586224,32.34,0.00702197,0.00702197,0|3.57142857142857,36.1111111111111|32.1428571428571,19_13115467_13112895_R_ENST00000586224_1,IR
17:63830340-63830808,PSMC5,17:63830340-63830501,A5SS,2,2,-,Ex.ENST00000310144,32.32,0.00475403,0.00475403,67.9245283018868|67.4418604651163,100|100,17_63830340_63830808_S_Ex.ENST00000310144_1,A5SS
17:81858814-81859387,P4HB,17:81859170-81855452,IR,2,2,-,ENST00000466567,32.14,0.000409134,0.000409134,2.85714285714286|2,34.2281879194631|34.9056603773585,17_81859170_81855452_R_ENST00000466567_1,IR
16:2616121-2616773,PDPK2P,16:2618579-2616452,IR (overlapping region),2,2,-,ENST00000382326,31.9,0.00113606,0.00113606,0|1.53846153846154,32|33.3333333333333,16_2618579_2616452_R_ENST00000382326_1,IR
19:55385966-55386349,RPL28,19:55385966-55386178,A5SS,2,2,-,Ex.TSS.ENST00000344063,31.85,0.00198257,0.00198257,0|0,31.7518248175182|31.9502074688797,19_55385966_55386349_S_Ex.TSS.ENST00000344063_1,A5SS
11:62852048-62852681,SNHG1,11:62852840-62852019,IR,2,2,-,ENST00000535076,31.68,0.00643181,0.00643181,57.2727272727273|53.6082474226804,85.3503184713376|88.8888888888889,11_62852840_62852019_R_ENST00000535076_1,IR
X:41341484-41342653,DDX3X,X:41341617-41342494,IR,2,2,-,ENST00000642722,31.38,0.00346893,0.00346893,2.12765957446809|1.78571428571429,33.3333333333333|33.3333333333333,X_41341617_41342494_R_ENST00000642722_1,IR
21:39348065-39348339,HMGN1,21:39348578-39348291,IR,2,2,-,ENST00000463631,31.34,0.00368823,0.00368823,13.3333333333333|16,44.6428571428571|47.3684210526316,21_39348578_39348291_R_ENST00000463631_1,IR
1:67424285-67424322,SERBP1,1:67424978-67424199,IR,2,2,-,ENST00000490406,31.29,0.000126355,0.000126355,0|0.50251256281407,31.3131313131313|31.7689530685921,1_67424978_67424199_R_ENST00000490406_1,IR
1:155610241-155610560,MSTO1,1:155610333-155610424,IR (overlapping region),2,2,-,ENST00000494995,31.16,0.00376472,0.00376472,6.77290836653386|8.78661087866109,37.6237623762376|40.251572327044,1_155610333_155610424_R_ENST00000494995_1,IR
17:64504755-64504842,DDX5,17:64504843-64504272,IR,2,2,-,ENST00000585111,31.14,0.00812354,0.00812354,4|0,31.5789473684211|34.6938775510204,17_64504843_64504272_R_ENST00000585111_1,IR
19:43766533-43767089,KCNN4,19:43767708-43766821,IR,2,2,-,ENST00000262888,31.01,0.00493494,0.00493494,68.75|69.2307692307692,100|100,19_43767708_43766821_R_ENST00000262888_1,IR
11:65121780-65121821,SYVN1,11:65122178-65121738,IR (overlapping region),2,2,-,ENST00000530451,30.97,0.00228345,0.00228345,0.847457627118644|1.82291666666667,31.5188762071993|33.083645443196,11_65122178_65121738_R_ENST00000530451_1,IR
7:44208133-44208580,YKT6,7:44208199-44208406,IR,2,2,-,ENST00000463014,30.78,0.00484977,0.00484977,57.1428571428571|60,88.3116883116883|90.3846153846154,7_44208199_44208406_R_ENST00000463014_1,IR
1:1218523-1218633,SDF4,1:1218944-1218457,IR,2,2,-,ENST00000403997,30.53,0.00620268,0.00620268,66.6666666666667|63.6363636363636,93.9252336448598|97.4358974358974,1_1218944_1218457_R_ENST00000403997_1,IR
1:154172067-154172104,TPM3,1:154172105-154170648,IR,2,2,-,ENST00000368527,30.52,0.00263608,0.00263608,2.5|1.63934426229508,33.3333333333333|31.8407960199005,1_154172105_154170648_R_ENST00000368527_1,IR
1:75787497-75790517,RABGGTB,1:75787605-75789158,IR,2,2,-,ENST00000496055,30.25,9.90317e-05,9.90317e-05,3.06748466257669|2.67558528428094,32.9032258064516|33.3333333333333,1_75787605_75789158_R_ENST00000496055_1,IR
2:74464417-74464722,MOGS,2:74465401-74464495,IR,2,2,-,ENST00000486036,30.02,0.00959659,0.00959659,15.7894736842105|20,45.8333333333333|50,2_74465401_74464495_R_ENST00000486036_1,IR
2:74464417-74464722,MOGS,2:74465394-74464495,IR,2,2,-,ENST00000486036,30.02,0.00959659,0.00959659,15.7894736842105|20,45.8333333333333|50,2_74465394_74464495_R_ENST00000486036_1,IR
16:69332596-69332882,COG8,16:69335349-69332713,IR (overlapping region),2,2,-,ENST00000562081,29.8,0.00340003,0.00340003,60|57.8947368421053,90|87.5,16_69335349_69332713_R_ENST00000562081_1,IR
1:67424285-67424322,SERBP1,1:67424960-67424199,IR,2,2,-,ENST00000490406,29.47,0.0010677,0.0010677,1.70940170940171|0.50251256281407,30.1369863013699|31.021897810219,1_67424960_67424199_R_ENST00000490406_1,IR
9:124860979-124861555,RPL35,9:124861556-124860182,IR,2,2,-,ENST00000495728,29.45,0.00127269,0.00127269,1.98915009041591|0.968523002421308,30.2450229709035|31.6056910569106,9_124861556_124860182_R_ENST00000495728_1,IR
1:67424285-67424322,SERBP1,1:67425224-67424199,IR,2,2,-,ENST00000490406,29.45,0.00305577,0.00305577,1.70940170940171|0.50251256281407,30.8474576271186|30.2583025830258,1_67425224_67424199_R_ENST00000490406_1,IR
17:7243839-7244245,CTDNEP1,17:7244636-7243590,IR,2,2,-,ENST00000318988,29.4,0.0061612,0.0061612,20.8955223880597|23.6363636363636,50|53.3333333333333,17_7244636_7243590_R_ENST00000318988_1,IR
11:61962255-61965515,BEST1,11:61967454-61965368,IR,2,2,-,ENST00000449131,29.4,0.000790722,0.000790722,3.08285163776493|3.46666666666667,32.3404255319149|33.0097087378641,11_61967454_61965368_R_ENST00000449131_1,IR
11:65121780-65121821,SYVN1,11:65122114-65121738,IR (overlapping region),2,2,-,ENST00000530451,29.25,0.00592955,0.00592955,5.39083557951483|3.08483290488432,31.9371727748691|35.030303030303,11_65122114_65121738_R_ENST00000530451_1,IR
11:123057497-123057919,HSPA8,11:123058485-123057878,IR,2,2,-,ENST00000227378,28.92,0.00339807,0.00339807,5.36082474226804|3.52020860495437,33.9285714285714|32.7868852459016,11_123058485_123057878_R_ENST00000227378_1,IR
11:123057497-123057919,HSPA8,11:123058485-123057778,IR,2,2,-,ENST00000227378,28.92,0.00339807,0.00339807,5.36082474226804|3.52020860495437,33.9285714285714|32.7868852459016,11_123058485_123057778_R_ENST00000227378_1,IR
11:123057497-123057919,HSPA8,11:123058485-123057700,IR,2,2,-,ENST00000227378,28.92,0.00339807,0.00339807,5.36082474226804|3.52020860495437,33.9285714285714|32.7868852459016,11_123058485_123057700_R_ENST00000227378_1,IR
11:123057497-123057919,HSPA8,11:123058485-123057488,IR,2,2,-,ENST00000227378,28.92,0.00339807,0.00339807,5.36082474226804|3.52020860495437,33.9285714285714|32.7868852459016,11_123058485_123057488_R_ENST00000227378_1,IR
1:154172067-154172104,TPM3,1:154172979-154172028,IR,2,2,-,ENST00000368527,28.66,0.00931218,0.00931218,2.47933884297521|1.6260162601626,30.7291666666667|30.6878306878307,1_154172979_154172028_R_ENST00000368527_1,IR
12:56724505-56724549,NACA,12:56725037-56724451,IR (overlapping region),2,2,-,ENST00000546917,28.49,0.00289786,0.00289786,1.88679245283019|4,30.6122448979592|32.258064516129,12_56725037_56724451_R_ENST00000546917_1,IR
5:179619301-179619407,HNRNPH1,5:179620033-179617988,IR,2,2,-,ENST00000504348,28.28,0.00265249,0.00265249,16.7630057803468|17.3553719008264,44.7674418604651|45.9183673469388,5_179620033_179617988_R_ENST00000504348_1,IR
11:123057497-123057919,HSPA8,11:123058485-123057496,IR,2,2,-,ENST00000227378,28.01,0.000864336,0.000864336,5.94262295081967|4.76190476190476,33.9285714285714|32.7868852459016,11_123058485_123057496_R_ENST00000227378_1,IR
12:6750212-6750305,MLF2,12:6750319-6749847,IR,2,2,-,ENST00000540710,27.9,0.00788018,0.00788018,2.54237288135593|0,30.8823529411765|27.4509803921569,12_6750319_6749847_R_ENST00000540710_1,IR
11:123057497-123057919,HSPA8,11:123058485-123057497,IR,2,2,-,ENST00000227378,27.66,0.0022926,0.0022926,6.5173116089613|4.88431876606684,33.9285714285714|32.7868852459016,11_123058485_123057497_R_ENST00000227378_1,IR
19:12796820-12797166,PRDX2,19:12800300-12796819,IR (overlapping region),2,2,-,ENST00000301522,27.6,0.00361564,0.00361564,2.12765957446809|0,27.906976744186|29.4117647058824,19_12800300_12796819_R_ENST00000301522_1,IR
17:81855229-81855279,P4HB,17:81855587-81855141,IR,2,2,-,ENST00000467086,27.45,0.00688869,0.00688869,2.98507462686567|2.77777777777778,30.7692307692308|29.8850574712644,17_81855587_81855141_R_ENST00000467086_1,IR
1:154172067-154172104,TPM3,1:154172979-154170648,IR,2,2,-,ENST00000368527,27.37,0.00812513,0.00812513,3.30578512396694|4.76190476190476,32.7102803738318|30.1020408163265,1_154172979_154170648_R_ENST00000368527_1,IR
19:10115737-10115820,EIF3G,19:10116075-10115683,IR,2,2,-,ENST00000587146,27.3,0.0044899,0.0044899,50|47.8260869565217,75.5102040816327|76.9230769230769,19_10116075_10115683_R_ENST00000587146_1,IR
