Event Region,Gene Symbol,Target Exon,Event Type,N,T,Exon Type,Reference Transcript,ΔPSI (%),T-test p-value,FDR (BH),N Values,T Values,Database ID,Grouped Event Type
11:10804985-10805015,EIF4G2,11:10806048-10804915,IR,2,2,-,ENST00000525995,30.81,0.00157054,0.00157054,3.84615384615385|4.76190476190476,35.8024691358025|34.4262295081967,11_10806048_10804915_R_ENST00000525995_1,IR
17:78972798-78973222,LGALS3BP,17:78974820-78972797,IR,2,2,-,ENST00000585407,30.76,0.00996772,0.00996772,5.06329113924051|5.55555555555556,35.2380952380952|36.8932038834951,17_78974820_78972797_R_ENST00000585407_1,IR
15:72206675-72206880,PKM,15:72207278-72206674,IR,2,2,-,ENST00000563275,30.5,0.00777733,0.00777733,11.6279069767442|15.5339805825243,42.4731182795699|45.6852791878173,15_72207278_72206674_R_ENST00000563275_1,IR
12:56714249-56714687,NACA,12:56716207-56714601,IR (overlapping region),2,2,-,ENST00000551520,29.7,0.00367909,0.00367909,2.17391304347826|4.76190476190476,31.9148936170213|34.4262295081967,12_56716207_56714601_R_ENST00000551520_1,IR
11:10804985-10805015,EIF4G2,11:10806048-10804926,IR,2,2,-,ENST00000525995,29.09,0.00563018,0.00563018,5.66037735849057|4.76190476190476,34.1772151898734|34.4262295081967,11_10806048_10804926_R_ENST00000525995_1,IR
11:65919780-65920041,DRAP1,11:65919853-65919947,IR,2,2,-,ENST00000531121,29.07,0.00759423,0.00759423,50|46.3414634146341,79|75.4716981132076,11_65919853_65919947_R_ENST00000531121_1,IR
20:16730165-16731667,SNRPB2,20:16730165-16730214,A5SS,2,2,-,Ex.TSS.ENST00000246071,28.98,0.00799802,0.00799802,0|0,29.3478260869565|28.6195286195286,20_16730165_16731667_S_Ex.TSS.ENST00000246071_2,A5SS
20:16730065-16731667,SNRPB2,20:16730065-16730214,A5SS,2,2,-,Ex.TSS.ENST00000377943,28.98,0.00799802,0.00799802,0|0,29.3478260869565|28.6195286195286,20_16730065_16731667_S_Ex.TSS.ENST00000377943_2,A5SS
20:63285654-63286327,ARFGAP1,20:63285714-63285979,IR,2,2,-,ENST00000518691,28.43,0.00857222,0.00857222,67.8571428571429|71.4285714285714,96.1538461538462|100,20_63285714_63285979_R_ENST00000518691_1,IR
11:119017361-119018053,RPS25,11:119017546-119015840,IR,2,2,-,ENST00000524864,27.98,0.00496193,0.00496193,5.33333333333333|5.64516129032258,33.9350180505415|32.994923857868,11_119017546_119015840_R_ENST00000524864_1,IR
11:10804985-10805015,EIF4G2,11:10806048-10804945,IR,2,2,-,ENST00000525995,27.56,0.000916308,0.000916308,5.66037735849057|4.76190476190476,33.3333333333333|32.2033898305085,11_10806048_10804945_R_ENST00000525995_1,IR
11:10804985-10805015,EIF4G2,11:10806048-10804984,IR,2,2,-,ENST00000525995,27.45,0.00226981,0.00226981,3.84615384615385|4.76190476190476,32.4675324675325|31.0344827586207,11_10806048_10804984_R_ENST00000525995_1,IR
3:129171252-129171771,CNBP,3:129183923-129171651,IR,2,2,-,ENST00000507573,25.86,0.0081054,0.0081054,0|0,25.531914893617|26.1904761904762,3_129183923_129171651_R_ENST00000507573_1,IR
16:670123-670357,RHOT2,16:670176-670265,IR,2,2,-,ENST00000562598,25.63,0.00935834,0.00935834,45.8333333333333|42.5531914893617,71.6417910447761|68,16_670176_670265_R_ENST00000562598_1,IR
12:56314650-56315242,CNPY2,12:56314967-56311337,IR (overlapping region),2,2,-,ENST00000546388,25.53,0.00556401,0.00556401,6.38297872340426|9.09090909090909,31.9148936170213|34.6153846153846,12_56314967_56311337_R_ENST00000546388_1,IR
11:62664886-62664973,LBHD1,11:62665179-62664848,IR (overlapping region),2,2,-,ENST00000415855,25.45,9.62658e-05,9.62658e-05,67.4418604651163|67.6470588235294,93.1372549019608|92.8571428571429,11_62665179_62664848_R_ENST00000415855_1,IR
17:42998472-42998748,RPL27,17:42998472-42998532,A5SS,2,2,-,Ex.TSS.ENST00000253788,24.99,0.00012961,0.00012961,0|0,24.9829816201498|24.9931563098823,17_42998472_42998748_S_Ex.TSS.ENST00000253788_1,A5SS
17:42998416-42998748,RPL27,17:42998416-42998532,A5SS,2,2,-,Ex.TSS.ENST00000589037,24.99,0.00012961,0.00012961,0|0,24.9829816201498|24.9931563098823,17_42998416_42998748_S_Ex.TSS.ENST00000589037_1,A5SS
17:8206493-8206639,AURKB,17:8207368-8206492,IR,2,2,-,ENST00000580390,24.63,0.00710006,0.00710006,67.8571428571429|70,92.1259842519685|95,17_8207368_8206492_R_ENST00000580390_1,IR
17:8206493-8206639,AURKB,17:8207368-8206490,IR,2,2,-,ENST00000580390,24.61,0.00680662,0.00680662,67.8571428571429|70,92.1259842519685|94.9579831932773,17_8207368_8206490_R_ENST00000580390_1,IR
1:160205337-160205522,PEA15,1:160208388-160205337,IR (overlapping region),2,2,-,ENST00000360472,23.82,0.00710484,0.00710484,6.32911392405063|3.79746835443038,30.3571428571429|27.4193548387097,1_160208388_160205337_R_ENST00000360472_1,IR
12:56714381-56714439,NACA,12:56714676-56714361,IR (overlapping region),2,2,NMD,ENST00000548084,23.81,0.000431982,0.000431982,2.1505376344086|1.47058823529412,25.2631578947368|25.974025974026,12_56714676_56714361_R_ENST00000548084_1,IR
17:81858814-81859387,P4HB,17:81860204-81859180,IR,2,2,-,ENST00000466567,23.57,0.00651796,0.00651796,10.1010101010101|12.8440366972477,36.1607142857143|33.9285714285714,17_81860204_81859180_R_ENST00000466567_1,IR
15:101286690-101287010,SNRPA1,15:101287703-101286920,IR,2,2,-,ENST00000558059,23.44,0.00994637,0.00994637,0|0,23.8095238095238|23.0769230769231,15_101287703_101286920_R_ENST00000558059_1,IR
15:101286690-101287010,SNRPA1,15:101287703-101286907,IR,2,2,-,ENST00000558059,23.44,0.00994637,0.00994637,0|0,23.8095238095238|23.0769230769231,15_101287703_101286907_R_ENST00000558059_1,IR
19:43766533-43767089,KCNN4,19:43767708-43766538,IR,2,2,-,ENST00000262888,23.3,0.00618058,0.00618058,76.9230769230769|76.4705882352941,100|100,19_43767708_43766538_R_ENST00000262888_1,IR
19:58555712-58556229,UBE2M,19:58556791-58556200,IR,2,2,-,ENST00000253023,22.83,0.000809556,0.000809556,59.0909090909091|60,82|82.7586206896552,19_58556791_58556200_R_ENST00000253023_1,IR
19:12940888-12943536,CALR,19:12940888-12940975,A5SS,2,2,-,Ex.ENST00000316448,22.23,0.0055894,0.0055894,0|0,22.0338983050847|22.4242424242424,19_12940888_12943536_S_Ex.ENST00000316448_2,A5SS
17:63825343-63825436,FTSJ3,17:63825437-63825047,IR,2,2,NMD,ENST00000579569,22.22,0.00772212,0.00772212,75|77.7777777777778,100|97.2222222222222,17_63825437_63825047_R_ENST00000579569_1,IR
11:62676498-62677005,UBXN1,11:62677006-62676498,IR,2,2,-,ENST00000294119,21.84,0.00310746,0.00310746,17.9487179487179|17.6470588235294,40|39.2857142857143,11_62677006_62676498_R_ENST00000294119_1,IR
11:62676498-62677005,UBXN1,11:62677006-62676497,IR,2,2,-,ENST00000294119,21.84,0.00310746,0.00310746,17.9487179487179|17.6470588235294,40|39.2857142857143,11_62677006_62676497_R_ENST00000294119_1,IR
7:100676693-100677415,GNB2,7:100676800-100677351,IR,2,2,-,ENST00000480159,21.43,0.00732081,0.00732081,11.1111111111111|13.0434782608696,34.7826086956522|32.2222222222222,7_100676800_100677351_R_ENST00000480159_1,IR
19:1091501-1091907,POLR2E,19:1095376-1091791,IR,2,2,-,ENST00000591709,21.39,0.00696154,0.00696154,0|0,21.6216216216216|21.1538461538462,19_1095376_1091791_R_ENST00000591709_1,IR
1:43975108-43975799,ATP6V0B,1:43975108-43975297,A5SS,2,2,-,Ex.TSS.ENST00000472174,21.2,0.0044394,0.0044394,0|0,21.0526315789474|21.3483146067416,1_43975108_43975799_S_Ex.TSS.ENST00000472174_1,A5SS
18:49489245-49489308,SNORD58C,18:49489551-49488551,IR (overlapping region),2,2,-,ENST00000365223,20.01,0.00749905,0.00749905,5.95238095238095|3.46320346320346,25.7142857142857|23.728813559322,18_49489551_49488551_R_ENST00000365223_1,IR
15:43793710-43794595,SERF2,15:43793937-43794373,IR (overlapping region),2,2,-,ENST00000249786,-23.04,0.000135395,0.000135395,78.5714285714286|78.9473684210526,55.8823529411765|55.5555555555556,15_43793937_43794373_R_ENST00000249786_1,IR
16:14935160-14935397,NPIPA1,16:14935277-14935344,IR (overlapping region),2,2,-,ENST00000472413,-24.56,0.00677976,0.00677976,45.8333333333333|47.3684210526316,20.8333333333333|23.2558139534884,16_14935277_14935344_R_ENST00000472413_1,IR
15:63062278-63071089,TPM1,15:63062576-63062645,SES,2,2,-,ENST00000267996,-26.09,0.00691951,0.00691951,100|100,73.6263736263736|74.1935483870968,15_63062278_63071089_W_ENST00000267996_1,Exon Skipping
17:48893409-48895334,ATP5MC1,17:48894450-48895155,IR (overlapping region),2,2,-,ENST00000513347,-27.25,0.00381221,0.00381221,29.6296296296296|27.2727272727273,0|2.40963855421687,17_48894450_48895155_R_ENST00000513347_1,IR
12:56311001-56311054,CNPY2,12:56311454-56310957,IR (overlapping region),2,2,-,ENST00000551286,-29.84,0.00592187,0.00592187,42.1052631578947|45.4545454545455,15.3846153846154|12.5,12_56311454_56310957_R_ENST00000551286_1,IR
X:154774845-154775194,DKC1,X:154774845-154774855,A5SS,2,2,-,Ex.ENST00000426673,-30.48,0.00994637,0.00994637,30.952380952381|30,0|0,X_154774845_154775194_S_Ex.ENST00000426673_1,A5SS
X:154774706-154775194,DKC1,X:154774706-154774855,A5SS,2,2,-,Ex.ENST00000369550,-30.48,0.00994637,0.00994637,30.952380952381|30,0|0,X_154774706_154775194_S_Ex.ENST00000369550_1,A5SS
20:62835921-62836659,COL9A3,20:62836334-62836477,IR,2,2,-,ENST00000472880,-38.95,0.0015973,0.0015973,45.3703703703704|46.3414634146341,6.12244897959184|7.69230769230769,20_62836334_62836477_R_ENST00000472880_1,IR
2:241671312-241672631,ATG4B,2:241671406-241672190,IR,2,2,-,ENST00000482507,-40.78,0.00598935,0.00598935,93.3333333333333|93.3333333333333,52.1739130434783|52.9411764705882,2_241671406_241672190_R_ENST00000482507_1,IR
16:66932055-66932300,CIAO2B,16:66932826-66932185,IR,2,2,-,ENST00000422424,-41.71,0.00600277,0.00600277,45.4545454545455|50,8.33333333333333|3.7037037037037,16_66932826_66932185_R_ENST00000422424_1,IR
1:23691830-23692611,RPL11,1:23691830-23692060,A5SS,2,2,-,Ex.TSS.ENST00000374550,-48.31,0.00411029,0.00411029,48.6238532110092|48,0|0,1_23691830_23692611_S_Ex.TSS.ENST00000374550_1,A5SS
1:44775601-44776033,RPS8,1:44775601-44775882,A5SS,2,2,-,Ex.TSS.ENST00000372209,-49.91,0.00115539,0.00115539,49.8188405797101|50,0|0,1_44775601_44776033_S_Ex.TSS.ENST00000372209_1,A5SS
